order_id,order_date,phone_brand,phone_model,quantity,price_per_unit,total_price,payment_method,store_location
c7db10bd-3e82-487c-ba93-49dbaff7af50,2024-01-22,Infinix,Note 40 5G,1,10999000,10999000,Credit Card,Jakarta
11a8098a-beb8-4f2a-bd7b-ec7a9a1898c3,2024-03-03,Samsung,Galaxy S22,1,12999000,12999000,E-Wallet,Surabaya
b961fb70-96a9-4038-bf58-b5203b06c4ae,2024-04-03,Realme,C11,1,3499000,3499000,Debit Card,Tangerang
df4f8000-4287-42a5-9f22-e004e4fbc3ef,2023-10-21,Xiaomi,Redmi Note 9,1,3999000,3999000,Debit Card,Tangerang
91dcb1e5-b639-4d99-8505-e7282e3652c1,2024-07-14,Apple,iPhone SE (2020),1,7499000,7499000,E-Wallet,Palembang
b835fc1e-6f53-48b6-aee0-6144ab0d40c0,2024-01-01,Samsung,Galaxy A42,3,7499000,22497000,Credit Card,Jakarta
e0041fc0-4797-4576-88ab-082c381df39a,2024-02-24,Xiaomi,Redmi Note 9,3,3999000,11997000,Cash,Depok
6d9015b6-89dc-4144-a923-c1332d2e36c9,2024-03-16,Apple,iPhone XS,2,13999000,27998000,Cash,Surabaya
6af26be6-6897-42d3-b51b-3c38c259155d,2024-08-27,Xiaomi,Redmi Note 10,1,3499000,3499000,Debit Card,Bandung
a6289fd0-0c7a-47a6-933b-5f7c3dd0ca20,2023-12-31,Xiaomi,Poco X3 Pro,2,4499000,8998000,Cash,Depok
bcf22e8b-b60a-4dcd-a39e-42a2614b7a00,2024-05-31,Xiaomi,Redmi Note 9,1,3999000,3999000,Cash,Bandung
296a2478-b78f-43d9-978e-88e5dbf299ae,2023-11-30,Xiaomi,Mi 10,1,9999000,9999000,Credit Card,Jakarta
eddda54c-2474-4c8b-918c-d9cb565fd222,2024-05-13,Xiaomi,Redmi Note 10,2,3499000,6998000,Debit Card,Jakarta
ee623839-cf34-4180-9c3a-64ff077ec388,2024-02-23,Xiaomi,Redmi 9A,1,3999000,3999000,Debit Card,Jakarta
8b69e21e-27ea-43d9-9ebe-8634d44f10f9,2024-01-20,Xiaomi,Poco X3 Pro,2,4499000,8998000,E-Wallet,Jakarta
39c8bb0a-bc16-408e-aa73-b42e0d7abb03,2024-04-02,Samsung,Galaxy S22,3,12999000,38997000,E-Wallet,Jakarta
6daf625b-d584-4156-a440-45993d40adb8,2024-05-11,Samsung,Galaxy A52,3,6499000,19497000,Debit Card,Bandung
4d28ac48-353c-419c-b4c6-8d5047408c67,2024-01-18,Vivo,Y20,1,4499000,4499000,E-Wallet,Bandung
ccc9a11b-f3d1-4c47-9d7a-18746f9bba66,2024-07-01,Xiaomi,Mi 10,1,9999000,9999000,E-Wallet,Jakarta
95475f04-8b3d-4101-84b0-585eaba7604e,2024-06-02,Samsung,Galaxy A42,1,7499000,7499000,Cash,Surabaya
f4ed8315-916d-4e2e-bfa3-83df678d744f,2024-07-17,Apple,iPhone 11,3,10999000,32997000,E-Wallet,Bogor
e30214e4-0485-484b-869e-1115506cab8f,2024-02-28,Vivo,Y12,1,3999000,3999000,E-Wallet,Medan
04029dee-ed1e-4e60-84ab-24a81b487de3,2023-10-16,Xiaomi,Redmi Note 9,1,3999000,3999000,Debit Card,Denpasar
cff60ca2-eb45-4422-837d-ca73a3f3c474,2024-04-03,Apple,iPhone 12,2,12999000,25998000,Debit Card,Surabaya
6e0753a6-7391-4d44-a6f9-e0abf8c659ae,2024-01-10,Xiaomi,Redmi Note 12,2,5999000,11998000,Credit Card,Bandung
39252d13-8ced-41ce-a364-443c2cbdb628,2024-06-21,Xiaomi,Redmi Note 12,3,5999000,17997000,Credit Card,Jakarta
42f410a3-6a17-4b53-b89d-5f0577e2bd96,2024-07-12,Xiaomi,Mi 10,2,9999000,19998000,E-Wallet,Surabaya
6308458d-9306-4232-96fb-4665e77c4933,2024-07-21,Xiaomi,Redmi 9A,1,3999000,3999000,Credit Card,Depok
8b2174bb-c7e2-4e89-921e-f9847f6c7ab8,2023-11-25,Apple,iPhone 11,2,10999000,21998000,Debit Card,Surabaya
b183dfe7-b10b-4a31-9c3c-fc57c361467a,2024-01-10,Oppo,A53,1,4999000,4999000,Cash,Tangerang
598e5203-7100-4311-bc49-637e0dadafb2,2024-02-29,Huawei,Mate 40,1,10499000,10499000,Credit Card,Pekanbaru
c5d2ee25-f45e-4bd5-bcfa-0ba0ff0077b5,2023-10-26,Xiaomi,Redmi Note 12,1,5999000,5999000,Cash,Bandung
688a3197-d81c-4171-aa48-47c45e1dbf96,2024-04-08,Xiaomi,Redmi Note 12,3,5999000,17997000,Credit Card,Jakarta
80489baa-d767-4bae-b37c-95c1542db45a,2024-01-29,Apple,iPhone 11,2,10999000,21998000,Credit Card,Surabaya
3db5ade0-9e40-4449-b1d7-700dc2160919,2024-03-27,Samsung,Galaxy S22,3,12999000,38997000,Credit Card,Bekasi
995a87af-7b84-4420-bf00-7dd00b373adc,2024-07-21,Apple,iPhone 13,1,14999000,14999000,Debit Card,Palembang
14c1adda-7194-412d-9fd2-2ba47381329b,2024-06-02,Vivo,Y12,1,3999000,3999000,Debit Card,Jakarta
2a3ca1bb-3d7f-4837-b02e-1f146008e7ac,2023-12-10,Oppo,Find X3,1,11499000,11499000,Debit Card,Jakarta
1d71432c-e135-4357-ae86-5c81311333b0,2024-04-28,Apple,iPhone 13,2,14999000,29998000,Debit Card,Banjarmasin
2c7ed38d-a796-48b5-873a-085ea861beeb,2024-02-03,Apple,iPhone 12,1,12999000,12999000,Cash,Jakarta
16c35c21-79ed-42c0-a816-7051c71619be,2024-05-04,Apple,iPhone XR,1,9999000,9999000,Debit Card,Jakarta
fd3d1273-6182-403b-b041-c303964cb5c5,2023-10-24,Apple,iPhone 12,1,12999000,12999000,Debit Card,Jakarta
11912b82-54a4-45c3-b7b4-2e90175d1542,2023-12-25,Xiaomi,Redmi Note 12,1,5999000,5999000,Cash,Medan
6e3a31cf-3a73-4a07-a659-becf81de9919,2024-08-01,Samsung,Galaxy A52s,1,7999000,7999000,Cash,Jakarta
9778afd8-8162-45ad-8ff2-d983f6a217a3,2024-01-30,Xiaomi,Redmi Note 9,1,3999000,3999000,Cash,Jakarta
8bb4094c-e373-417e-b62b-20d6feb5fa0b,2024-03-03,Apple,iPhone XR,3,9999000,29997000,Credit Card,Jakarta
a7eba74f-c80f-4272-9187-2b21860befd5,2024-02-22,Apple,iPhone 13,3,14999000,44997000,Cash,Denpasar
35c83aa2-b4a3-467e-9584-5b43c191605f,2024-05-19,Xiaomi,Redmi Note 11,1,4999000,4999000,Cash,Jakarta
fcd966ee-b4db-43d5-befe-b9d2ee1e4d93,2024-01-31,Apple,iPhone SE (2020),1,7499000,7499000,Cash,Jakarta
35cf423f-c824-4959-b812-09c549dff914,2023-12-09,Vivo,V21,1,6499000,6499000,Debit Card,Bandung
faad7f35-9fb2-4c2e-84d8-7aa911ea61e0,2024-03-05,Xiaomi,Redmi Note 10,2,3499000,6998000,Cash,Surabaya
30eb1675-3528-4fb6-b9a7-1105ecd8be7c,2024-08-11,Xiaomi,Redmi Note 12,2,5999000,11998000,Credit Card,Jakarta
209ebfc3-d81e-49a1-a12e-d4247ac5e955,2024-08-02,Apple,iPhone SE (2020),2,7499000,14998000,E-Wallet,Bandung
c089a0dc-01df-41c2-990f-702c6088cd92,2023-11-21,Xiaomi,Redmi Note 12,3,5999000,17997000,Cash,Surabaya
281787ff-cec6-46af-a1ec-f5f6e65ecd22,2024-02-18,Samsung,Galaxy A12,2,4499000,8998000,Debit Card,Jakarta
7bea8361-fe72-4789-badb-c22969ed1f2e,2023-12-19,Samsung,Galaxy A72,1,8999000,8999000,Cash,Surabaya
e48910f5-0ec0-4486-888f-f5c473323019,2024-02-14,Asus,Zenfone 7,1,9999000,9999000,Credit Card,Jakarta
656d0f90-33ba-4dba-9236-c4462858e38a,2024-03-27,Xiaomi,Poco X3 Pro,3,4499000,13497000,Credit Card,Jakarta
49e72c46-4cd1-4a9d-b8c8-aa68186ad648,2024-02-12,Vivo,V21,1,6499000,6499000,Cash,Surabaya
56afa5dd-a3bb-4e8c-98fe-2097f9800d24,2024-06-16,Vivo,V21,1,6499000,6499000,Credit Card,Tangerang
a3e4448c-6672-4925-840c-ab3c3b26d93b,2024-01-15,Xiaomi,Redmi Note 11,1,4999000,4999000,E-Wallet,Palembang
d2b5a619-55b9-45f2-bcbf-a63676044a1e,2024-08-09,Apple,iPhone XS,3,13999000,41997000,Credit Card,Jakarta
0035d60e-4489-4edb-a32a-aff9d128b39d,2023-10-21,Xiaomi,Redmi Note 10,3,3499000,10497000,E-Wallet,Makassar
5475dbbc-9227-40fe-aa0c-321f63853cfb,2024-10-09,Apple,iPhone 11,2,10999000,21998000,Credit Card,Surabaya
91cfb372-6f81-4fdb-b30c-454941e3a36d,2023-12-05,Apple,iPhone 13,1,14999000,14999000,E-Wallet,Surabaya
cfb11b13-8400-4b53-80f2-7777faf7b2f4,2024-07-24,Xiaomi,Mi 10,1,9999000,9999000,Cash,Jakarta
ed1aadb6-d114-469f-afd2-41368f485d66,2024-08-07,Oppo,A15,1,5999000,5999000,Credit Card,Malang
7776d6d0-473f-482f-91db-991f01f2efa4,2024-02-08,Xiaomi,Redmi 9A,2,3999000,7998000,E-Wallet,Jakarta
daa433c4-a092-403a-8c36-859caac50d6f,2024-04-02,Samsung,Galaxy A12,2,4499000,8998000,E-Wallet,Jakarta
d392e512-5e1f-4d74-afd2-79b59ac2da53,2023-11-28,Oppo,Reno 7,1,7499000,7499000,Debit Card,Surabaya
47c20b17-1b0f-4ce5-b3e4-8397ec2c0b0e,2024-07-15,Samsung,Galaxy A52,3,6499000,19497000,Cash,Jakarta
eeff0688-35c4-4ff4-ab85-39b35e9ad8a6,2023-12-27,Asus,Zenfone 7,1,9999000,9999000,Credit Card,Bandung
2ca311b8-8946-444d-9875-9d349a7068dc,2024-04-28,Oppo,Find X3,1,11499000,11499000,Cash,Surabaya
bada5b4e-3cd0-45c4-b829-bd55e77223b1,2024-05-18,Apple,iPhone 11,1,10999000,10999000,Cash,Banjarmasin
cb3731f4-202e-486f-950f-ceba1e57c3e7,2024-08-07,Apple,iPhone XS,2,13999000,27998000,E-Wallet,Jakarta
7b1c16d7-434c-4001-84c6-4277c5fc4f01,2024-08-09,Huawei,Mate 40,1,10499000,10499000,E-Wallet,Depok
37271498-1d02-4449-b67b-79dc0e743fa5,2024-08-25,Xiaomi,Redmi Note 10,3,3499000,10497000,Cash,Bandung
a531a291-4e2b-4975-a545-ee649cd39a09,2023-11-01,Xiaomi,Redmi 9A,1,3999000,3999000,Credit Card,Tangerang
25e6dcf9-7cc6-48ed-afc8-e0d71d1e5002,2023-12-06,Apple,iPhone SE (2020),3,7499000,22497000,Debit Card,Bandung
455c0b2f-791d-4785-a3bd-c89a7cd0d597,2024-02-21,Infinix,Zero Flip 5G,1,7999000,7999000,E-Wallet,Jakarta
c358a05c-c7e6-4e92-97a4-1c71bfd45aab,2023-11-27,Xiaomi,Redmi 9A,1,3999000,3999000,Credit Card,Surabaya
b27aeedf-fbda-4f0c-83f2-0fc2a5b0e1c3,2024-01-12,Samsung,Galaxy A52s,2,7999000,15998000,Cash,Jakarta
52bae214-289f-4419-9db4-4de3ebbac8e7,2024-05-18,Xiaomi,Mi 11,3,8999000,26997000,Credit Card,Surabaya
7b19e567-3564-47a8-b298-8b5c48aa9422,2023-12-26,Xiaomi,Mi 11,1,8999000,8999000,Credit Card,Yogyakarta
f04ac87e-634c-4f00-babb-0d5cd4e28bec,2023-12-03,Xiaomi,Redmi Note 12,2,5999000,11998000,Credit Card,Surabaya
430db6bb-dbb5-40fe-b56a-64acdc49b6ea,2024-08-26,Apple,iPhone 13,1,14999000,14999000,Cash,Bandung
2e91e511-b671-496d-8562-e8873028414d,2024-01-10,Apple,iPhone 12,3,12999000,38997000,Credit Card,Surabaya
2fbe23c7-1e7a-4007-b7ee-02ee46ac5f8b,2023-11-05,Samsung,Galaxy S22,2,12999000,25998000,Debit Card,Jakarta
f2297a8d-8a4c-4289-ac75-1dd2d03a5acc,2024-01-22,Vivo,V21,1,6499000,6499000,Credit Card,Tangerang
ff9b3d73-c30a-4052-ac71-b66d6a011626,2024-02-28,Samsung,Galaxy M21,2,5999000,11998000,Debit Card,Balikpapan
d8adc0dc-5b4c-4927-a644-5dd46c553fa8,2023-11-30,Apple,iPhone 12,2,12999000,25998000,Credit Card,Medan
98738b4f-eb2d-4466-bb60-d87b5551f4c4,2024-03-04,Xiaomi,Redmi Note 9,2,3999000,7998000,Cash,Jakarta
f0e25936-4ab9-415f-95fe-dd078271180e,2024-07-29,Samsung,Galaxy A32,2,6999000,13998000,Credit Card,Bogor
5605ee55-5440-4c0f-8a07-615dbbc969ce,2024-08-01,Xiaomi,Redmi Note 9,2,3999000,7998000,E-Wallet,Jakarta
8c9cf298-7b8a-4986-a9bb-5c8b7187c1eb,2023-12-13,Apple,iPhone 12,3,12999000,38997000,Cash,Depok
c85e20dd-7e48-4e1c-b1d1-8810daf651b6,2024-07-29,Asus,Zenfone 8,1,10999000,10999000,Credit Card,Denpasar
2da08a05-80b1-4d0f-8b79-5f4ccfb77894,2024-03-06,Xiaomi,Redmi 9A,1,3999000,3999000,Credit Card,Jakarta
322b42f9-1364-4e52-a0b8-23f2f8925b7f,2024-07-02,Apple,iPhone XR,2,9999000,19998000,Credit Card,Pekanbaru
b49c12a7-5b3f-4f92-ac00-78e8ea5b0184,2024-05-15,Apple,iPhone XS,1,13999000,13999000,Cash,Surabaya
22353a52-2cc3-43bf-9346-e3e8203a9798,2024-04-17,Xiaomi,Redmi Note 9,2,3999000,7998000,E-Wallet,Medan
e7f9ce85-041a-4301-be7e-f31408cbd7d3,2024-06-02,Vivo,Y20,2,4499000,8998000,Debit Card,Bandung
0eca18a3-7e4b-4c00-8ccc-9fb01eb80e73,2023-10-21,Apple,iPhone 13,3,14999000,44997000,Cash,Bogor
5b74ba18-f5c6-442b-8d22-08e793a6f4b3,2024-01-13,Samsung,Galaxy M21,3,5999000,17997000,Cash,Semarang
b0586c21-c258-44c8-b445-585ec281edb6,2024-04-08,Vivo,Y12,1,3999000,3999000,Debit Card,Jakarta
87b4adc5-e73a-474b-a79d-325ac261f821,2024-07-18,Samsung,Galaxy A42,2,7499000,14998000,Credit Card,Bogor
f2bc30ef-59fd-4ba5-b993-8cfeaa61dfd4,2024-09-29,Apple,iPhone 11,2,10999000,21998000,Credit Card,Bandung
9939d603-1779-4435-bc29-7b2bfce1c167,2024-03-29,Xiaomi,Poco X3 Pro,2,4499000,8998000,Credit Card,Bandung
eba26a68-5594-488a-9a15-29edfdddbd29,2024-08-09,Apple,iPhone XS,1,13999000,13999000,Cash,Jakarta
4d521b43-707d-47e9-a219-cdfccf2a1dc4,2023-11-23,Xiaomi,Redmi Note 11,1,4999000,4999000,Debit Card,Pekanbaru
ad95455a-5061-4001-b380-726f4da4e89a,2024-05-05,Xiaomi,Redmi Note 11,1,4999000,4999000,Cash,Bandung
a4369c4a-9ce1-4868-8ec5-0d231f95fae9,2024-03-15,Samsung,Galaxy A52,3,6499000,19497000,Cash,Jakarta
9dd87d48-d547-4b28-beef-aec45ffa3fa9,2024-01-22,Samsung,Galaxy A52,2,6499000,12998000,Credit Card,Surabaya
babc80ad-db5d-4214-a6fd-f611d69aaebd,2023-12-28,Apple,iPhone SE (2020),2,7499000,14998000,E-Wallet,Surabaya
f0873baf-c27d-48f7-b161-ef6eff32d359,2024-08-03,Vivo,V21,1,6499000,6499000,Credit Card,Jakarta
a7bc70f4-2b6a-4e75-aeae-ce3df6a52bbd,2024-05-28,Apple,iPhone SE (2020),3,7499000,22497000,Credit Card,Jakarta
21c03b1d-4eba-401a-a1eb-dfd955fc9bf9,2024-09-05,Apple,iPhone 12,2,12999000,25998000,E-Wallet,Surabaya
da47d389-654e-43ec-9978-100fbaa4aef4,2023-11-11,Oppo,Find X3,1,11499000,11499000,E-Wallet,Surabaya
a088e50b-6f8c-43d0-9326-35373d15c57c,2024-06-06,Samsung,Galaxy M31,3,4999000,14997000,Credit Card,Jakarta
92fb89b9-8bcd-4f7e-bed0-2cc36bb1ee25,2024-04-24,Xiaomi,Redmi 9A,1,3999000,3999000,Debit Card,Jakarta
d718af80-68d0-4c67-804d-fa8939242216,2024-07-06,Xiaomi,Mi 11,3,8999000,26997000,Credit Card,Jakarta
abbba13a-3a8e-47e4-89f3-706236cd258e,2024-02-27,Xiaomi,Poco X3 Pro,3,4499000,13497000,E-Wallet,Jakarta
f3165886-6ce1-4412-b603-06062b8804d7,2024-01-18,Xiaomi,Redmi Note 9,1,3999000,3999000,Credit Card,Batam
6b12d80f-9420-43dd-8129-996d564eacfa,2024-09-15,Vivo,Y20,3,4499000,13497000,Debit Card,Banjarmasin
88d506df-0025-4573-8010-5f1f7aaf3690,2024-07-24,Apple,iPhone XS,2,13999000,27998000,Credit Card,Bekasi
a32e8565-f4ef-49fa-aa2d-7f22eb79eb29,2024-05-08,Oppo,Reno 7,1,7499000,7499000,E-Wallet,Pontianak
b7c891d8-79bc-47c6-bdb6-12a0f4b259a4,2023-10-17,Samsung,Galaxy S22,2,12999000,25998000,Credit Card,Bogor
1f7dff4e-4453-4093-9d55-44d1c047d746,2024-02-04,Apple,iPhone 12,2,12999000,25998000,E-Wallet,Jakarta
f3815853-fdad-458d-9778-4578848eb902,2024-09-01,Samsung,Galaxy A12,2,4499000,8998000,Credit Card,Depok
8f506919-c36e-4312-8a17-a430bd08f7b1,2024-06-01,Xiaomi,Redmi Note 12,3,5999000,17997000,Debit Card,Depok
773550f8-81e0-4405-aa73-d94fccf8d01f,2024-09-06,Infinix,Zero Flip 5G,3,7999000,23997000,E-Wallet,Bandung
305a044a-903d-46f2-a65c-5010044d33f6,2024-06-21,Apple,iPhone 13,1,14999000,14999000,Cash,Surabaya
0aa29135-58e0-426f-999e-48c9a28cdaa4,2024-04-03,Samsung,Galaxy M31,3,4999000,14997000,Credit Card,Jakarta
90386174-0aab-4487-ac9e-cc6358c6e2a4,2024-03-25,Apple,iPhone SE (2020),3,7499000,22497000,Credit Card,Jakarta
c0aae0d0-7e63-4335-844a-007d5352c8b4,2024-02-26,Xiaomi,Redmi 9A,1,3999000,3999000,Debit Card,Jakarta
5d1d04fe-04df-434b-ae0a-af76340572fd,2023-12-16,Samsung,Galaxy A12,3,4499000,13497000,Debit Card,Semarang
bd697b7d-ad35-4258-a52a-32663630a4a1,2024-04-03,Realme,C12,1,3999000,3999000,E-Wallet,Surabaya
6177e21b-73f9-46d4-8c56-d411585770e7,2023-12-24,Apple,iPhone SE (2020),2,7499000,14998000,Credit Card,Bandung
006e299f-be7a-40a2-a97f-be148c8ad8c3,2024-04-27,Xiaomi,Poco X3 Pro,2,4499000,8998000,Cash,Jakarta
fed5ba8d-0ada-4f0b-a074-be43265641a0,2023-11-23,Apple,iPhone XS,2,13999000,27998000,E-Wallet,Depok
6232769c-ed94-4260-a6d8-17c905a6399f,2023-11-29,Xiaomi,Mi 10,1,9999000,9999000,Debit Card,Jakarta
bea7fd3c-d6ed-4a47-ae28-6950babb295e,2024-03-22,Xiaomi,Mi 11,2,8999000,17998000,Debit Card,Jakarta
73731476-34c9-4ccc-bad6-bf84e4eacfa8,2024-04-09,Oppo,Find X3,1,11499000,11499000,Cash,Medan
3ed37ce5-0108-40e9-89c6-b67e280adaf9,2024-04-16,Xiaomi,Mi 11,2,8999000,17998000,E-Wallet,Jakarta
a6b2edf7-81da-46fd-b686-8d191ae8608b,2024-10-04,Samsung,Galaxy A52,3,6499000,19497000,Credit Card,Bandung
ce11f0cb-d07d-4313-9d31-3298012f494a,2024-07-26,Xiaomi,Redmi Note 11,1,4999000,4999000,E-Wallet,Bandung
6dc3db03-5a27-401f-8e57-e0388c5e3cad,2024-06-23,Samsung,Galaxy S22,2,12999000,25998000,E-Wallet,Surabaya
8ae038b6-49af-42f4-a293-e6b7806a5e30,2024-01-05,Samsung,Galaxy A42,3,7499000,22497000,Debit Card,Jakarta
d3b0ccaa-c9c7-486d-8055-e9e17f1d70bb,2024-01-18,Xiaomi,Redmi Note 10,2,3499000,6998000,E-Wallet,Jakarta
ce7dcceb-f9d0-4a84-979f-860727495917,2024-07-09,Apple,iPhone 13,3,14999000,44997000,E-Wallet,Surabaya
b0424611-953b-4598-9b40-1ca59d4be9c2,2024-07-31,Oppo,A15,2,5999000,11998000,Credit Card,Malang
07ee164f-972b-48fc-994d-7140b43b7f52,2023-12-05,Realme,C12,1,3999000,3999000,E-Wallet,Jakarta
8dcebedb-c3c7-4acd-a7f3-3c1e75ee063d,2024-05-03,Apple,iPhone XR,2,9999000,19998000,E-Wallet,Jakarta
21f1dc7c-967a-46cf-a5d7-1e06bf56420d,2024-03-31,Realme,C12,1,3999000,3999000,Cash,Jakarta
68890b3d-2015-4777-b69f-743b5409787b,2024-05-31,Apple,iPhone 11,1,10999000,10999000,E-Wallet,Bandung
7c9b3c36-cf12-4481-abda-bf70c2d7440a,2024-04-19,Oppo,Reno 7,2,7499000,14998000,Cash,Jakarta
9742407f-470e-44cc-be97-c0febf15eff6,2024-01-29,Xiaomi,Redmi Note 9,1,3999000,3999000,Cash,Jakarta
04bac863-6865-4186-9e6a-a34b8b920e48,2023-10-25,Huawei,Mate 40,1,10499000,10499000,Credit Card,Surabaya
02d777cb-2600-4e4c-9bd5-b3333450262f,2024-06-30,Apple,iPhone XR,1,9999000,9999000,E-Wallet,Surabaya
c90161e9-e02b-4c18-b83d-223777b20edc,2023-12-30,Oppo,A15,2,5999000,11998000,Credit Card,Bandung
e1abef90-befc-411b-bad4-03ef65e97c85,2024-04-24,Apple,iPhone 13,2,14999000,29998000,Cash,Depok
80668428-1a31-49fa-bc17-850dcc941f6b,2024-04-14,Huawei,P30,1,8999000,8999000,Cash,Bogor
ffbb4972-3568-4c35-a0e8-af56c9f07ad0,2024-09-02,Apple,iPhone 12,3,12999000,38997000,Cash,Yogyakarta
bae884dd-04c0-4308-93b7-57af384553ab,2024-02-23,Apple,iPhone 12,2,12999000,25998000,Debit Card,Medan
e7919b3a-5359-476b-b1a3-6c655a8f417c,2024-05-15,Apple,iPhone 12,1,12999000,12999000,Cash,Medan
5fb31281-7d35-412c-9207-8a5a63c578f6,2023-11-24,Samsung,Galaxy M21,2,5999000,11998000,Cash,Bogor
addeed59-afd9-4408-9588-52f265dc1384,2024-04-29,Apple,iPhone 12,3,12999000,38997000,Credit Card,Bandung
32bfb4ea-a092-4d92-9352-f58d3cb6d917,2023-11-10,Oppo,Reno 7,2,7499000,14998000,Credit Card,Batam
d7fe758d-cac1-4637-a0a7-eb9cb373ee3f,2024-03-15,Huawei,P30,2,8999000,17998000,Credit Card,Surabaya
9f2147f5-a6c3-4c00-98fa-87c71c93cacc,2023-10-11,Samsung,Galaxy A32,1,6999000,6999000,Credit Card,Tangerang
90255b2b-383a-4fb1-b580-017880f1648d,2023-10-17,Xiaomi,Redmi Note 12,2,5999000,11998000,Debit Card,Pekanbaru
894ad7ad-31b4-4352-a9c6-f9c224922dd8,2024-09-27,Apple,iPhone 11,3,10999000,32997000,Cash,Surabaya
61923f96-f14b-458e-b883-604f5a5c6071,2024-06-20,Infinix,Note 40 5G,1,10999000,10999000,Credit Card,Pontianak
adc3b5f4-1d98-4f64-8770-469f98eff92c,2024-05-24,Xiaomi,Redmi 9A,3,3999000,11997000,Debit Card,Jakarta
efb39b28-6187-490a-b612-e8eb26843bf5,2024-02-19,Xiaomi,Redmi Note 11,1,4999000,4999000,Credit Card,Jakarta
e9d64b00-2de4-49b0-a64c-bde84460d7aa,2024-03-13,Xiaomi,Poco X3 Pro,2,4499000,8998000,E-Wallet,Jakarta
7db385cc-7fe1-4d76-aa04-51d2815ad0e6,2024-01-31,Xiaomi,Mi 11,1,8999000,8999000,Credit Card,Jakarta
247d4913-e500-4d8e-84d7-a8206640f5c4,2024-03-03,Xiaomi,Poco X3 Pro,2,4499000,8998000,Cash,Makassar
001de72e-82b2-445c-ab10-ed36cb13c682,2023-10-29,Samsung,Galaxy A12,3,4499000,13497000,Cash,Surabaya
89410540-93e4-4bf5-a99f-b175e07b4638,2024-04-11,Asus,Zenfone 7,1,9999000,9999000,Cash,Jakarta
8db4e6b7-df92-4d51-b531-93b56a1cc178,2024-06-18,Apple,iPhone XR,3,9999000,29997000,Debit Card,Jakarta
ebd5aa55-35f1-489d-9c9e-286925b24313,2024-01-14,Xiaomi,Mi 10,2,9999000,19998000,Credit Card,Malang
1d2954ec-0d25-4343-8817-8bedef274091,2023-12-06,Apple,iPhone SE (2020),2,7499000,14998000,Debit Card,Surabaya
daaf578d-609c-41c7-acc4-c8ecd0f07349,2024-06-12,Vivo,Y20,1,4499000,4499000,Credit Card,Makassar
b61d6a8f-7389-4a4c-8ece-5056fd43e4d4,2024-09-04,Xiaomi,Redmi Note 11,3,4999000,14997000,Cash,Surabaya
f9453e4e-f92c-4d3a-8db2-c32087a4d84a,2024-06-12,Samsung,Galaxy A52s,1,7999000,7999000,Debit Card,Semarang
3f5c7b46-6ca3-4f6d-aec4-48176af86977,2024-05-15,Apple,iPhone 13,3,14999000,44997000,Cash,Tangerang
48594ae3-4a24-4bf5-9924-793fd803f9c4,2023-10-11,Xiaomi,Mi 11,1,8999000,8999000,Debit Card,Bandung
a1f66fb4-323a-483b-bd20-e0f3379fe35a,2024-06-16,Samsung,Galaxy M21,2,5999000,11998000,Cash,Surabaya
fcecd84d-a4f5-49c5-8bd9-398ed2c36915,2024-06-22,Samsung,Galaxy A52,3,6499000,19497000,Cash,Bandung
aa0d2edf-3aa8-447c-9011-4d2612614470,2024-03-13,Apple,iPhone XR,1,9999000,9999000,Cash,Jakarta
a52b3f9c-0fb9-437b-9ed1-6628463fe691,2024-03-23,Oppo,Reno 7,2,7499000,14998000,Cash,Surabaya
7dffe31e-0814-4fd9-8214-3f19db6ff401,2023-11-02,Xiaomi,Mi 11,1,8999000,8999000,Credit Card,Bekasi
4b0b8c35-ef21-47d8-b989-4929970c9e79,2024-02-28,Samsung,Galaxy A52s,1,7999000,7999000,E-Wallet,Surabaya
8fe53086-cc8a-425e-aa0c-4951b60749b4,2024-02-21,Xiaomi,Mi 11,3,8999000,26997000,Debit Card,Surabaya
b35bcec9-f26e-4144-b741-c7f3d66ecd8b,2024-01-17,Samsung,Galaxy M21,1,5999000,5999000,Debit Card,Bandung
93011ed6-40e8-4d96-8504-650fff5c3ff2,2024-07-01,Apple,iPhone XR,2,9999000,19998000,Cash,Surabaya
d27a6f9d-8ee3-4afe-b209-8e8c1c2705a8,2024-09-18,Oppo,A15,3,5999000,17997000,Cash,Jakarta
aa32c22d-eace-4035-939f-3fc37cc48fef,2023-11-17,Xiaomi,Mi 11,3,8999000,26997000,Cash,Medan
43bc2d22-a732-4479-af99-6e0a7e520218,2024-05-28,Xiaomi,Redmi 9A,1,3999000,3999000,Debit Card,Palembang
932e4192-4c1a-4765-81c8-918c3ce8abc8,2024-04-09,Realme,C12,1,3999000,3999000,Credit Card,Surabaya
0d4720c9-456b-4a03-8c10-1bdf77e43799,2024-08-13,Samsung,Galaxy M31,3,4999000,14997000,Cash,Surabaya
21fcac4b-f744-4d39-9992-4f2f4dec40e1,2024-10-01,Oppo,Reno 7,1,7499000,7499000,E-Wallet,Medan
68865599-0d0b-4acd-912b-35b19387d6a6,2023-12-22,Apple,iPhone 11,2,10999000,21998000,E-Wallet,Bandung
eac5f5c6-c795-4ce1-b746-f2807fe523ba,2024-08-09,Xiaomi,Mi 11,1,8999000,8999000,Cash,Jakarta
1a6d8399-da28-4315-8177-979eedd570a5,2024-05-16,Xiaomi,Redmi Note 11,2,4999000,9998000,Credit Card,Medan
